chr	start	end	peak.annotation	target.genes
3	583227	583937	TSS	ostta03g03500
3	584801	586216	TSS	ostta03g03520
3	587829	588175	internal.gene.body	ostta03g03530
3	588903	589322	TSS	ostta03g03540
3	589611	590089	internal.gene.body	ostta03g03550
3	595948	596702	TSS	ostta03g03580
3	599105	599968	TSS	ostta03g03600
3	603290	603518	internal.gene.body	ostta03g03610
3	606024	606221	TSS	ostta03g03620
3	610366	610573	internal.gene.body	ostta03g03660
3	613328	613680	internal.gene.body	ostta03g03680
3	614860	615109	TSS	ostta03g03690
3	616030	616801	TSS	ostta03g03700
3	617305	618989	gene.body	ostta03g03720
3	620265	621237	TSS	ostta03g03750
3	624024	624342	TSS	ostta03g03760
3	624661	624860	internal.gene.body	ostta03g03770
3	625370	625673	TSS	ostta03g03780
3	629400	629682	TSS	ostta03g03790
3	630476	630714	internal.gene.body	ostta03g03800
3	631003	631213	gene.body	ostta03g03810
3	632431	633386	TSS	ostta03g03830
3	636217	636496	TSS	ostta03g03840
3	636941	637199	internal.gene.body	ostta03g03850
3	639380	639896	TSS	ostta03g03860
3	641212	641621	TSS	ostta03g03870
3	641950	642150	internal.gene.body	ostta03g03880
3	646756	647185	TSS	ostta03g03910
3	648688	649136	TSS	ostta03g03930
3	650652	651655	TSS	ostta03g03950
3	652319	653125	gene.body	ostta03g03960
3	655842	656781	TSS	ostta03g03980
3	663654	663963	TSS	ostta03g04010
3	665209	665553	TSS	ostta03g04020
3	668944	669613	TSS	ostta03g04040
3	671226	671501	TSS	ostta03g04050
3	673987	674311	internal.gene.body	ostta03g04060
3	675905	676801	TSS	ostta03g04080
3	678052	678261	internal.gene.body	ostta03g04090
3	678956	679517	TSS	ostta03g04120
3	680738	681135	TSS	ostta03g04130
3	686254	686816	TSS	ostta03g04150
3	687267	688030	TSS	ostta03g04170
3	689166	689758	TSS	ostta03g04180
3	691265	692305	TSS	ostta03g04200
3	693416	693829	TSS	ostta03g04210
3	702188	702462	internal.gene.body	ostta03g04250
3	704866	704963	internal.gene.body	ostta03g04270
3	707937	709498	TSS	ostta03g04290
3	710869	712973	gene.body	ostta03g04310
3	714197	714583	internal.gene.body	ostta03g04330
3	715239	715606	internal.gene.body	ostta03g04335
3	717062	717529	TSS	ostta03g04340
3	717817	718054	internal.gene.body	ostta03g04345
3	718766	720835	gene.body	ostta03g04360
3	721472	722450	TSS	ostta03g04380
3	722797	724401	gene.body	ostta03g04390,ostta03g04400
3	726551	726842	TSS	ostta03g04420
3	728078	728967	TSS	ostta03g04440
3	730359	730860	TSS	ostta03g04450
3	731354	731977	TSS	ostta03g04470
3	738322	740003	TSS	ostta03g04510
3	740799	741016	TSS	ostta03g04520
3	744343	745821	TSS	ostta03g04550
3	746688	747033	TSS	ostta03g04560
3	751314	751601	internal.gene.body	ostta03g04590
3	752466	752832	internal.gene.body	ostta03g04610
3	755859	756157	TSS	ostta03g04620
3	759450	760220	TSS	ostta03g04640
3	762107	763244	TSS	ostta03g04660
3	770152	770808	TSS	ostta03g04670
3	771490	772464	TSS	ostta03g04690
3	775183	775767	TSS	ostta03g04700
3	777921	779008	TSS	ostta03g04730
3	782866	783145	TSS	ostta03g04740
3	783503	783702	internal.gene.body	ostta03g04750
3	785043	785927	TSS	ostta03g04770
3	788464	788737	intergenic	
3	795841	796387	TSS	ostta03g04810
3	801009	802101	TSS	ostta03g04840
3	802856	803152	TSS	ostta03g04850
3	803481	803970	TSS	ostta03g04860
3	804977	806023	TSS	ostta03g04880
3	810511	811298	TSS	ostta03g04900
3	812360	813450	TSS	ostta03g04930
3	815535	816589	TSS	ostta03g04950
3	817595	818248	gene.body	ostta03g04960
3	819302	820469	TSS	ostta03g04980
3	823976	824388	intergenic	
3	825143	826131	TSS	ostta03g05010
3	826811	827103	internal.gene.body	ostta03g05020
3	830268	830587	TSS	ostta03g05030
3	831954	832462	internal.gene.body	ostta03g05050
3	833231	834373	gene.body	ostta03g05070
3	848091	850462	gene.body	ostta03g05100,ostta03g05110
3	854593	855471	TSS	ostta03g05140
3	858172	858410	internal.gene.body	ostta03g05145
3	863015	863367	TSS	ostta03g05170
3	864832	865795	TSS	ostta03g05190
3	871040	871813	gene.body	ostta03g05220
3	872696	873074	TSS	ostta03g05240
3	875266	876337	TSS	ostta03g05260
3	877583	877885	internal.gene.body	ostta03g05280
3	880510	880983	TSS	ostta03g05300
3	883244	883737	TSS	ostta03g05320
3	889189	889756	TSS	ostta03g05360
3	890805	892116	TSS	ostta03g05380
3	892413	893283	TSS	ostta03g05390
3	895535	896863	TSS	ostta03g05410
3	899930	900499	internal.gene.body	ostta03g05430
3	901214	903550	gene.body	ostta03g05435,ostta03g05440
3	908585	909642	TSS	ostta03g05470
3	909907	911519	gene.body	ostta03g05480
3	913635	913838	internal.gene.body	ostta03g05500
3	916110	916765	TSS	ostta03g05530
3	918703	919380	TSS	ostta03g05550
3	928433	928724	internal.gene.body	ostta03g05560
3	929511	930484	TSS	ostta03g05580
3	932357	932734	TSS	ostta03g05590
3	933328	933705	TSS	ostta03g05600
3	935847	936183	TSS	ostta03g05620
3	939165	939945	TSS	ostta03g05650
3	945200	945439	internal.gene.body	ostta03g05690
3	947031	947439	internal.gene.body	ostta03g05700
3	950628	952134	gene.body	ostta03g05715
3	954928	955264	TSS	ostta03g05730
3	956473	956790	internal.gene.body	ostta03g05740
3	957512	958886	TSS	ostta03g05760
3	965114	966102	TSS	ostta03g05800
3	968852	969032	internal.gene.body	ostta03g05810
3	969441	970679	gene.body	ostta03g05820
3	970990	971404	TSS	ostta03g05840
3	973037	973950	TSS	ostta03g05860
3	974526	975028	TSS	ostta03g05870
3	975740	976132	internal.gene.body	ostta03g05880
3	979438	979798	TSS	ostta03g05890
3	980132	980301	TSS	ostta03g05900
3	982334	983093	TSS	ostta03g05920
3	984273	985013	TSS	ostta03g05940
3	986067	986970	TSS	ostta03g05960
3	987553	987952	internal.gene.body	ostta03g05970
3	990437	991151	intergenic	
4	3219	3964	TSS	ostta04g00030
4	4737	5141	TSS	ostta04g00040
4	6249	7099	TSS	ostta04g00060
4	12548	13861	TSS	ostta04g00100
4	14991	15330	TSS	ostta04g00110
4	19156	19621	TSS	ostta04g00130
4	19956	20156	intergenic	
4	21923	22294	TSS	ostta04g00150
4	22611	22867	internal.gene.body	ostta04g00160
4	26070	26328	TSS	ostta04g00170
4	26807	27187	TSS	ostta04g00180
4	30572	30829	internal.gene.body	ostta04g00190
4	32023	32781	TSS	ostta04g00220
4	34457	34722	TSS	ostta04g00230
4	37482	38138	TSS	ostta04g00250
4	39488	39919	TSS	ostta04g00260
4	40622	41394	TSS	ostta04g00280
4	42855	43411	TSS	ostta04g00300
4	44381	45446	TSS	ostta04g00310
4	45962	46408	TSS	ostta04g00330
4	47828	48962	TSS	ostta04g00350
4	50838	51100	internal.gene.body	ostta04g00360
4	51584	53420	gene.body	ostta04g00365
4	56444	56666	internal.gene.body	ostta04g00380
4	57484	57775	TSS	ostta04g00390
4	58100	58480	internal.gene.body	ostta04g00400
4	61300	61502	internal.gene.body	ostta04g00410
4	62523	62896	TSS	ostta04g00420
4	63395	63626	internal.gene.body	ostta04g00430
4	65420	65632	internal.gene.body	ostta04g00440
4	70661	70923	internal.gene.body	ostta04g00460
4	71213	71447	internal.gene.body	ostta04g00470
4	73625	73850	internal.gene.body	ostta04g00480
4	76346	76875	TSS	ostta04g00490
4	81304	81521	TSS	ostta04g00510
4	83103	83492	TSS	ostta04g00520
4	83898	84179	TES	ostta04g00520
4	86599	87678	TSS	ostta04g00540
4	88044	88409	internal.gene.body	ostta04g00550
4	89107	89647	TSS	ostta04g00560
4	95257	95484	intergenic	
4	95871	96369	TSS	ostta04g00580
4	100719	101802	gene.body	ostta04g00600
4	103477	103906	internal.gene.body	ostta04g00620
4	104781	105484	TSS	ostta04g00630
4	106214	106453	internal.gene.body	ostta04g00640
4	107818	108475	TES	ostta04g00660
4	111604	111876	internal.gene.body	ostta04g00680
4	117025	117388	internal.gene.body	ostta04g00710
4	117763	118000	internal.gene.body	ostta04g00720
4	119606	120002	TSS	ostta04g00730
4	122870	123121	internal.gene.body	ostta04g00750
4	125630	125979	TSS	ostta04g00760
4	129499	129803	TSS	ostta04g00770
4	133555	134143	TSS	ostta04g00790
4	141059	141478	TSS	ostta04g00800
4	142160	142701	internal.gene.body	ostta04g00810
4	145237	146362	TSS	ostta04g00830
4	149350	149955	TSS	ostta04g00850
4	151999	152849	TSS	ostta04g00870
4	158567	158794	TSS	ostta04g00880
4	160597	160983	internal.gene.body	ostta04g00900
4	165050	165306	internal.gene.body	ostta04g00920
4	166192	167456	TSS	ostta04g00930
4	168916	169143	internal.gene.body	ostta04g00940
4	169827	170128	internal.gene.body	ostta04g00950
4	173751	174805	TSS	ostta04g00970
4	179193	180528	TSS	ostta04g01010
4	181680	182621	TSS	ostta04g01030
4	184095	184371	internal.gene.body	ostta04g01040
4	188605	188883	internal.gene.body	ostta04g01070
4	191366	192254	TSS	ostta04g01110
4	194523	194676	internal.gene.body	ostta04g01120
4	195004	195295	internal.gene.body	ostta04g01130
4	198301	198594	internal.gene.body	ostta04g01150
4	203445	203781	internal.gene.body	ostta04g01170
4	204147	204670	TSS	ostta04g01180
4	208843	209182	internal.gene.body	ostta04g01200
4	209741	209988	TSS	ostta04g01210
4	211276	212323	TSS	ostta04g01230
4	213982	214200	TSS	ostta04g01240
4	216177	216412	internal.gene.body	ostta04g01250
4	218756	219815	TSS	ostta04g01270
4	221826	222507	TSS	ostta04g01290
4	236195	237633	TSS	ostta04g01310
4	237944	238408	TSS	ostta04g01320
4	240499	240962	TSS	ostta04g01330
4	241524	241764	internal.gene.body	ostta04g01340
4	243342	244030	TSS	ostta04g01360
4	245612	246209	TSS	ostta04g01380
4	247759	248020	internal.gene.body	ostta04g01390
4	248335	248549	internal.gene.body	ostta04g01400
4	249251	250137	TSS	ostta04g01420
4	252177	252593	gene.body	ostta04g01440
4	254686	254886	TSS	ostta04g01460
4	256522	256794	TSS	ostta04g01470
4	258084	258440	TSS	ostta04g01480
4	258829	259200	intergenic	
4	261716	261995	TSS	ostta04g01500
4	262546	262761	TES	ostta04g01510
4	263893	264136	internal.gene.body	ostta04g01530
4	265721	266083	TSS	ostta04g01540
4	270137	270340	internal.gene.body	ostta04g01570
4	275253	275469	TSS	ostta04g01600
4	276318	276764	TSS	ostta04g01610
4	278567	279033	internal.gene.body	ostta04g01620
4	279824	280117	internal.gene.body	ostta04g01640
4	286606	287443	TSS	ostta04g01670
4	289622	290588	TSS	ostta04g01690
4	290960	291517	internal.gene.body	ostta04g01700
4	293830	294135	TSS	ostta04g01710
4	296540	297328	TSS	ostta04g01740
4	300035	300553	internal.gene.body	ostta04g01750
4	301034	302402	TSS	ostta04g01770
4	305048	305879	TSS	ostta04g01790
4	307580	308342	TSS	ostta04g01810
4	309294	309762	TSS	ostta04g01820
4	314051	315355	TSS	ostta04g01840
4	318618	318971	TSS	ostta04g01845
4	322157	324009	TSS	ostta04g01860
4	324937	325172	internal.gene.body	ostta04g01870
4	327326	327632	TSS	ostta04g01880
4	327917	328673	TSS	ostta04g01900
4	331892	332419	TSS	ostta04g01910
4	336143	336560	TSS	ostta04g01920
4	337393	337828	TSS	ostta04g01930
4	339715	339972	TSS	ostta04g01940
4	344897	345851	TSS	ostta04g01980
4	348753	349041	internal.gene.body	ostta04g01990
4	353536	354674	TSS	ostta04g02010
4	357209	357666	TSS	ostta04g02020
4	360954	361311	TSS	ostta04g02040
4	367048	367322	internal.gene.body	ostta04g02060
4	368140	368393	internal.gene.body	ostta04g02070
4	369215	369739	TSS	ostta04g02080
4	370206	370345	TSS	ostta04g02090
4	375131	375561	TSS	ostta04g02100
4	378419	378962	TSS	ostta04g02105
4	379419	381121	TSS	ostta04g02120
4	384455	384771	TSS	ostta04g02130
4	388102	388624	TSS	ostta04g02140
4	390898	391244	TSS	ostta04g02150
4	392482	393541	TSS	ostta04g02180
4	393997	394559	TSS	ostta04g02190
4	395005	395370	internal.gene.body	ostta04g02200
4	407378	408547	TSS	ostta04g02210
4	410736	412932	gene.body	ostta04g02220,ostta04g02230
4	414762	415095	internal.gene.body	ostta04g02250
4	419377	420400	TSS	ostta04g02280
4	422609	423170	TSS	ostta04g02290
4	423664	424540	TSS	ostta04g02310
4	428084	428709	TSS	ostta04g02330
4	429042	430243	TSS	ostta04g02350
4	431980	432291	internal.gene.body	ostta04g02360
4	433039	433983	TSS	ostta04g02380
4	436551	437326	TSS	ostta04g02390
4	438237	439255	TSS	ostta04g02410
4	441648	442241	TSS	ostta04g02440
4	443837	444564	TSS	ostta04g02460
4	445717	446559	TSS	ostta04g02480
4	448023	448345	internal.gene.body	ostta04g02490
4	450350	450704	TSS	ostta04g02500
4	451793	452602	TSS	ostta04g02510
4	452938	453210	internal.gene.body	ostta04g02520
4	457227	458089	gene.body	ostta04g02550
4	458593	458982	internal.gene.body	ostta04g02570
4	459387	459829	internal.gene.body	ostta04g02580
4	460226	460639	TSS	ostta04g02590
4	462324	463127	TSS	ostta04g02610
4	466104	466403	internal.gene.body	ostta04g02620
4	466699	466899	internal.gene.body	ostta04g02630
4	471093	471824	TSS	ostta04g02660
4	473608	473847	internal.gene.body	ostta04g02670
4	474554	475484	TSS	ostta04g02690
4	476316	476680	TSS	ostta04g02700
4	477251	478272	TSS	ostta04g02720
4	479218	479945	TSS	ostta04g02740
4	481019	481967	gene.body	ostta04g02750
4	482599	482875	TSS	ostta04g02770
4	486367	486630	intergenic	
4	491005	491707	gene.body	ostta04g02800
4	492843	493097	TSS	ostta04g02810
4	494483	495598	TSS	ostta04g02830
4	500808	501398	TSS	ostta04g02840
4	503715	504475	TSS	ostta04g02850
4	510102	510903	TSS	ostta04g02870
4	511796	512166	internal.gene.body	ostta04g02880
4	513715	514629	TSS	ostta04g02900
4	517278	518410	TSS	ostta04g02920
4	525683	526363	TSS	ostta04g02970
4	527619	527848	internal.gene.body	ostta04g02980
4	528263	529203	TSS	ostta04g03000
4	533780	533986	internal.gene.body	ostta04g03030
4	535366	536074	TSS	ostta04g03050
4	537927	538787	gene.body	ostta04g03060
4	540915	542551	gene.body	ostta04g03090
4	547681	548145	TSS	ostta04g03110
4	552680	553428	TSS	ostta04g03130
4	554855	555660	TSS	ostta04g03160
4	557930	558264	TSS	ostta04g03170
4	559599	559824	TSS	ostta04g03190
4	563989	564875	TSS	ostta04g03210
4	567570	567870	internal.gene.body	ostta04g03230
4	568473	569111	TSS	ostta04g03250
4	571262	572057	TSS	ostta04g03270
4	573394	573648	TSS	ostta04g03280
4	575485	576280	TSS	ostta04g03310
4	577949	578821	TSS	ostta04g03330
4	579681	579889	intergenic	
4	582910	583876	gene.body	ostta04g03360
4	586319	586540	TSS	ostta04g03390
4	589751	590703	gene.body	ostta04g03410
4	592659	593201	TSS	ostta04g03440
4	608814	609879	TSS	ostta04g03460
4	611563	611994	TSS	ostta04g03490
4	616273	616699	TSS	ostta04g03500
4	617082	617731	TSS	ostta04g03510
4	619294	619552	internal.gene.body	ostta04g03520
4	622032	623332	TSS	ostta04g03540
4	629622	630186	TSS	ostta04g03580
4	630609	631686	TSS	ostta04g03600
4	633874	634356	internal.gene.body	ostta04g03620
4	637065	637509	TSS	ostta04g03650
4	638922	639692	TSS	ostta04g03660
4	641227	641491	internal.gene.body	ostta04g03680
4	643268	644039	TSS	ostta04g03710
4	647708	647926	internal.gene.body	ostta04g03720
4	648215	648374	internal.gene.body	ostta04g03730
4	650855	651083	internal.gene.body	ostta04g03750
4	652849	653216	TSS	ostta04g03770
4	654751	655606	TSS	ostta04g03800
4	658602	659507	TSS	ostta04g03820
4	662041	662888	TSS	ostta04g03850
4	665035	665299	internal.gene.body	ostta04g03860
4	666453	667270	TSS	ostta04g03880
4	668252	668852	TSS	ostta04g03890
4	671833	673547	gene.body	ostta04g03910
4	675646	676806	TSS	ostta04g03940
4	678955	679392	internal.gene.body	ostta04g03950
4	683204	683494	TSS	ostta04g03970
4	683822	684650	TSS	ostta04g03990
4	688640	688886	internal.gene.body	ostta04g04010
4	691743	692368	TSS	ostta04g04030
4	694429	694724	TSS	ostta04g04040
4	695045	695411	TSS	ostta04g04050
4	698978	700553	gene.body	ostta04g04065
4	702244	702590	TSS	ostta04g04080
4	704275	704724	TSS	ostta04g04100
4	708411	709303	TSS	ostta04g04120
4	710161	711156	TSS	ostta04g04140
4	711537	713429	gene.body	ostta04g04150
4	713794	714991	gene.body	ostta04g04170
4	715987	717258	gene.body	ostta04g04190
4	718362	718660	TSS	ostta04g04210
4	719660	720521	TSS	ostta04g04220
4	722477	724001	TSS	ostta04g04250
4	729272	730811	gene.body	ostta04g04265
4	731472	731876	TSS	ostta04g04280
4	734596	735185	TSS	ostta04g04300
4	735470	737715	gene.body	ostta04g04320
4	740965	741337	internal.gene.body	ostta04g04350
4	742436	742778	internal.gene.body	ostta04g04360
4	743973	744483	TSS	ostta04g04370
4	746082	746522	TSS	ostta04g04390
4	746813	747140	TES	ostta04g04400
4	747500	748611	TSS	ostta04g04420
4	749428	749915	TSS	ostta04g04430
4	751203	751891	TSS	ostta04g04450
4	752915	753806	TSS	ostta04g04470
4	758097	758403	TSS	ostta04g04500
4	760176	760515	internal.gene.body	ostta04g04510
4	761783	762086	internal.gene.body	ostta04g04520
4	763064	764078	TSS	ostta04g04540
4	764661	765016	internal.gene.body	ostta04g04550
4	766141	766507	TSS	ostta04g04560
4	768858	769506	TSS	ostta04g04580
4	773754	774233	TSS	ostta04g04590
4	777225	778052	TSS	ostta04g04630
4	778588	778993	TSS	ostta04g04640
4	781556	781872	internal.gene.body	ostta04g04650
4	784381	785102	TSS	ostta04g04680
4	789869	791070	gene.body	ostta04g04700
4	792037	792706	TSS	ostta04g04730
4	796662	796999	TSS	ostta04g04740
4	798198	798546	TSS	ostta04g04750
4	798861	799123	internal.gene.body	ostta04g04760
4	800862	801391	TSS	ostta04g04770
4	803160	803574	TSS	ostta04g04780
4	804035	804264	internal.gene.body	ostta04g04790
4	820150	821412	TSS	ostta04g04830
4	823539	823777	internal.gene.body	ostta04g04840
4	825688	825998	internal.gene.body	ostta04g04850
4	826291	826802	TSS	ostta04g04860
4	828362	829956	gene.body	ostta04g04870
4	830297	830886	internal.gene.body	ostta04g04880
4	831500	832352	TSS	ostta04g04900
4	836643	838007	TSS	ostta04g04930
4	839230	840119	TSS	ostta04g04950
4	842504	843565	TSS	ostta04g04970
4	845724	846127	TSS	ostta04g04990
4	846587	847056	TSS	ostta04g05000
4	850253	851663	gene.body	ostta04g05030
4	854507	854789	TSS	ostta04g05040
4	855135	855480	TSS	ostta04g05050
4	856886	857321	TSS	ostta04g05060
4	857786	858671	TSS	ostta04g05080
4	859552	859958	TES	ostta04g05090
4	862249	862887	TSS	ostta04g05120
4	865302	866081	TSS	ostta04g05140
4	868490	869108	TSS	ostta04g05160
4	870324	870974	TSS	ostta04g05180
4	872762	873712	TSS	ostta04g05200
4	875080	875479	TSS	ostta04g05210
4	878458	878712	internal.gene.body	ostta04g05230
4	880334	880697	TSS	ostta04g05240
4	881821	882149	internal.gene.body	ostta04g05250
4	884405	884639	internal.gene.body	ostta04g05260
4	885809	887234	TSS	ostta04g05280
4	890289	891383	TSS	ostta04g05310
4	895936	896708	TSS	ostta04g05340
4	901330	901756	TSS	ostta04g05380
4	907630	908719	TSS	ostta04g05410
4	913499	913756	TSS	ostta04g05450
4	917822	918246	internal.gene.body	ostta04g05460
4	918585	918925	TSS	ostta04g05470
4	930043	930404	TSS	ostta04g05490
4	935814	936081	internal.gene.body	ostta04g05530
4	937912	938712	TSS	ostta04g05570
4	941692	941929	intergenic	
5	0	214	TES	ostta05g00010
5	705	1775	TSS	ostta05g00020
5	4192	4725	TSS	ostta05g00040
5	8604	9487	TSS	ostta05g00060
5	11741	12563	TSS	ostta05g00070
5	13069	13436	internal.gene.body	ostta05g00075
5	16185	16549	internal.gene.body	ostta05g00090
5	17115	17545	TSS	ostta05g00100
5	19023	19917	TSS	ostta05g00110
5	20887	21160	TSS	ostta05g00130
5	23189	24032	TSS	ostta05g00160
5	28064	28969	TSS	ostta05g00180
5	33865	34752	TSS	ostta05g00210
5	35621	36580	TSS	ostta05g00220
5	37668	37913	TSS	ostta05g00230
5	38749	39402	TSS	ostta05g00250
5	42676	42937	TSS	ostta05g00270
5	44661	44886	internal.gene.body	ostta05g00280
5	46345	46998	TSS	ostta05g00300
5	48764	49687	TSS	ostta05g00320
5	52098	52883	TSS	ostta05g00340
5	54331	55050	TSS	ostta05g00350
5	55355	56298	TSS	ostta05g00370
5	62052	62450	internal.gene.body	ostta05g00410
5	64318	64625	internal.gene.body	ostta05g00430
5	65418	66266	TSS	ostta05g00450
5	69399	70135	TSS	ostta05g00460
5	71123	71492	TSS	ostta05g00470
5	72192	72629	internal.gene.body	ostta05g00480
5	76062	76273	internal.gene.body	ostta05g00490
5	76623	77170	TSS	ostta05g00500
5	78794	79454	TSS	ostta05g00530
5	80337	80681	TSS	ostta05g00540
5	83633	83883	TSS	ostta05g00560
5	85146	85425	internal.gene.body	ostta05g00570
5	88684	89923	TSS	ostta05g00610
5	93124	93686	TSS	ostta05g00640
5	98422	98758	TSS	ostta05g00660
5	100476	100817	TSS	ostta05g00670
5	102496	103147	TSS	ostta05g00700
5	105356	106102	TSS	ostta05g00730
5	108060	108387	internal.gene.body	ostta05g00750
5	111541	112564	TSS	ostta05g00780
5	114317	115398	TSS	ostta05g00800
5	117655	118011	internal.gene.body	ostta05g00810
5	123412	124238	TSS	ostta05g00830
5	124698	125082	TSS	ostta05g00840
5	126252	126751	TSS	ostta05g00850
5	128966	129288	TSS	ostta05g00870
5	131399	131595	internal.gene.body	ostta05g00890
5	131881	132247	internal.gene.body	ostta05g00900
5	133096	133531	TSS	ostta05g00910
5	135181	135353	internal.gene.body	ostta05g00930
5	136273	137599	TSS	ostta05g00950
5	138334	138695	gene.body	ostta05g00960
5	141995	142279	internal.gene.body	ostta05g00990
5	142719	143063	internal.gene.body	ostta05g01000
5	150166	150614	TSS	ostta05g01030
5	152000	152306	internal.gene.body	ostta05g01040
5	152907	153381	TSS	ostta05g01050
5	155924	156311	internal.gene.body	ostta05g01060
5	157355	157768	TSS	ostta05g01070
5	158193	158442	internal.gene.body	ostta05g01080
5	160989	161722	TSS	ostta05g01100
5	163489	164695	TSS	ostta05g01110
5	164983	165382	internal.gene.body	ostta05g01120
5	167868	168487	TSS	ostta05g01140
5	170421	170654	internal.gene.body	ostta05g01150
5	171071	172110	TSS	ostta05g01170
5	173884	174256	TSS	ostta05g01190
5	175738	175967	internal.gene.body	ostta05g01200
5	179378	179726	internal.gene.body	ostta05g01210
5	185364	185663	TSS	ostta05g01220
5	186875	187122	TSS	ostta05g01230
5	190151	191168	TSS	ostta05g01260
5	192576	193447	TSS	ostta05g01280
5	194708	195050	TSS	ostta05g01290
5	196879	197467	TSS	ostta05g01300
5	201211	201751	TSS	ostta05g01320
5	203113	204001	TSS	ostta05g01340
5	204924	205217	TSS	ostta05g01350
5	206344	206782	internal.gene.body	ostta05g01360
5	208453	209314	TSS	ostta05g01370
5	213183	214020	TSS	ostta05g01400
5	216571	217268	TSS	ostta05g01420
5	223637	224465	TSS	ostta05g01460
5	225660	226661	TSS	ostta05g01480
5	227436	227810	internal.gene.body	ostta05g01490
5	229625	230080	TSS	ostta05g01495
5	230569	231502	TSS	ostta05g01510
5	233043	233936	TSS	ostta05g01530
5	234334	234542	intergenic	
5	238649	239551	TSS	ostta05g01580
5	244801	245122	internal.gene.body	ostta05g01600
5	245436	245947	internal.gene.body	ostta05g01610
5	247648	248034	internal.gene.body	ostta05g01620
5	250254	250640	TSS	ostta05g01630
5	251567	252123	TSS	ostta05g01640
5	256166	256768	TSS	ostta05g01660
5	257086	257296	internal.gene.body	ostta05g01670
5	264764	265479	TSS	ostta05g01690
5	265919	266252	TSS	ostta05g01700
5	266759	267313	TSS	ostta05g01710
5	269372	270297	TSS	ostta05g01730
5	271661	272313	TSS	ostta05g01750
5	273758	274634	TSS	ostta05g01770
5	276885	277133	internal.gene.body	ostta05g01780
5	280919	282580	gene.body	ostta05g01810
5	287350	288290	TSS	ostta05g01850
5	289384	290338	TSS	ostta05g01870
5	291775	292304	TSS	ostta05g01880
5	293307	294870	gene.body	ostta05g01890,ostta05g01900
5	295892	296171	TSS	ostta05g01920
5	297697	298744	TSS	ostta05g01940
5	300248	300990	gene.body	ostta05g01950
5	301992	303232	TSS	ostta05g01980
5	308195	308803	TSS	ostta05g01990
5	309350	309649	internal.gene.body	ostta05g02000
5	309953	310346	internal.gene.body	ostta05g02010
5	312930	313852	TSS	ostta05g02030
5	322705	324124	TSS	ostta05g02070
5	324623	325123	TSS	ostta05g02080
5	332329	332613	internal.gene.body	ostta05g02100
5	336869	337096	TSS	ostta05g02110
5	339282	339696	TSS	ostta05g02120
5	340623	340853	internal.gene.body	ostta05g02130
5	341689	342473	TSS	ostta05g02150
5	344163	345050	TSS	ostta05g02170
5	346058	346362	TSS	ostta05g02180
5	346973	347239	TSS	ostta05g02190
5	347929	348838	TSS	ostta05g02200
5	349500	349757	internal.gene.body	ostta05g02210
5	352130	352375	TSS	ostta05g02220
5	353524	354495	TSS	ostta05g02235
5	355321	355702	TSS	ostta05g02240
5	360387	360752	TSS	ostta05g02250
5	362695	362935	internal.gene.body	ostta05g02270
5	364909	365859	TSS	ostta05g02290
5	366702	367139	TSS	ostta05g02300
5	368494	369019	gene.body	ostta05g02310
5	371451	371802	internal.gene.body	ostta05g02340
5	373113	373904	TSS	ostta05g02360
5	378582	378832	TSS	ostta05g02390
5	382194	382667	TSS	ostta05g02410
5	384203	384591	TSS	ostta05g02418
5	400652	400944	TSS	ostta05g02430
5	403125	403546	internal.gene.body	ostta05g02450
5	407087	407467	TSS	ostta05g02460
5	408904	409248	TSS	ostta05g02470
5	410719	411237	TSS	ostta05g02480
5	413338	414255	TSS	ostta05g02500
5	415040	416021	TSS	ostta05g02520
5	417688	418188	TSS	ostta05g02530
5	420074	420533	TSS	ostta05g02540
5	421619	422558	TSS	ostta05g02560
5	424092	424822	TSS	ostta05g02580
5	427287	427786	TSS	ostta05g02590
5	428876	429662	TSS	ostta05g02600
5	430415	431196	TSS	ostta05g02620
5	434369	435195	TSS	ostta05g02650
5	437555	438454	TSS	ostta05g02665
5	440971	441453	TSS	ostta05g02680
5	445554	445883	TSS	ostta05g02690
5	448784	449002	internal.gene.body	ostta05g02700
5	449312	450317	TSS	ostta05g02720
5	451454	451845	TSS	ostta05g02730
5	453688	454006	internal.gene.body	ostta05g02740
5	456414	456822	intergenic	
5	457972	458245	TSS	ostta05g02760
5	460561	461349	TSS	ostta05g02790
5	462514	463907	gene.body	ostta05g02810
5	466101	466362	TSS	ostta05g02830
5	468409	468618	TSS	ostta05g02840
5	471863	472099	internal.gene.body	ostta05g02845
5	473206	473409	internal.gene.body	ostta05g02850
5	475992	476475	TSS	ostta05g02860
5	476802	478127	TSS	ostta05g02880
5	480672	480946	internal.gene.body	ostta05g02900
5	481610	482467	TSS	ostta05g02920
5	485961	487330	TSS	ostta05g02940
5	489710	490029	internal.gene.body	ostta05g02950
5	490487	491373	TSS	ostta05g02970
5	492613	492812	TSS	ostta05g02975
5	495616	496362	TSS	ostta05g02990
5	501783	502003	internal.gene.body	ostta05g03030
5	508159	508924	TSS	ostta05g03070
5	510233	511404	TSS	ostta05g03090
5	513737	513947	internal.gene.body	ostta05g03110
5	514496	514814	TSS	ostta05g03120
5	515148	515426	TSS	ostta05g03130
5	516836	517199	TSS	ostta05g03140
5	519100	519725	TSS	ostta05g03160
5	524371	525613	TSS	ostta05g03210
5	526885	527095	TSS	ostta05g03220
5	529353	529565	internal.gene.body	ostta05g03230
