Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ostta01g03960	-	1	+	627732	629204	116.452820	87.226685	91.193115
ostta01g03970	-	1	+	629720	633098	84.862389	63.564491	66.454948
ostta01g03980	-	1	-	633180	634280	0.356948	0.267365	0.279523
ostta01g03990	-	1	-	634413	635450	74.740845	55.983150	58.528862
ostta01g04000	-	1	-	635603	636634	54.916668	41.134247	43.004730
ostta01g04010	-	1	+	636839	638635	85.016136	63.679653	66.575348
ostta01g04020	-	1	-	638655	639161	44.173569	33.087337	34.591911
ostta01g04030	-	1	+	639324	640358	87.886955	65.829987	68.823456
ostta01g04040	-	1	+	640459	641505	25.351480	18.989025	19.852509
ostta01g04050	-	1	-	641570	642253	83.764618	62.742229	65.595291
ostta01g04060	-	1	+	642514	643048	80.713860	60.457119	63.206268
ostta01g04070	-	1	-	643101	645374	47.844769	35.837177	37.466793
ostta01g04090	-	1	+	646637	647527	34.323231	25.709137	26.878204
ostta01g04100	-	1	+	647772	651086	18.621719	13.948230	14.582496
ostta01g04110	-	1	-	651116	653431	53.487041	40.063412	41.885204
ostta01g04120	-	1	+	654226	671612	11.441051	8.569693	8.959380
ostta01g04130	-	1	-	671683	672432	166.122482	124.430763	130.088974
ostta01g04140	-	1	+	672849	673999	402.470062	301.462250	315.170563
ostta01g04150	-	1	-	674146	675588	84.263344	63.115791	65.985840
ostta01g04160	-	1	+	675664	675954	146.223373	109.525719	114.506165
ostta01g04170	-	1	+	676152	677147	169.389557	126.877899	132.647385
ostta01g04180	-	1	-	677210	678016	158.085236	118.410622	123.795074
ostta01g04190	-	1	+	678102	681619	14.577065	10.918662	11.415164
ostta01g04200	-	1	-	681752	682188	263.852448	197.633453	206.620392
ostta01g04210	-	1	+	682281	683264	113.330994	84.888344	88.748444
ostta01g04230	-	1	-	685470	687158	31.145056	23.328588	24.389404
ostta01g04240	-	1	-	687273	687965	358.184692	268.291138	280.491119
ostta01g04250	-	1	+	688247	689248	118.654694	88.875954	92.917389
ostta01g04260	-	1	-	689277	691075	1.987712	1.488856	1.556559
ostta01g04270	-	1	-	691513	693301	84.431046	63.241405	66.117165
ostta01g04275	-	1	-	693533	693964	42.254631	31.649996	33.089211
ostta01g04280	-	1	-	694296	697721	291.831573	218.590668	228.530594
ostta01g04290	-	1	-	698083	699419	47.616821	35.666439	37.288288
ostta01g04300	-	1	+	699511	701254	50.022301	37.468216	39.171997
ostta01g04310	-	1	+	701274	701849	55.455730	41.538017	43.426868
ostta01g04320	-	1	-	702075	703217	21.748034	16.289934	17.030684
ostta01g04330	-	1	+	704064	704822	69.731232	52.230797	54.605877
ostta01g04340	-	1	-	704911	707355	152.402863	114.154358	119.345261
ostta01g04350	-	1	+	707426	708493	88.531845	66.313026	69.328468
ostta01g04360	-	1	+	708735	709889	85.023376	63.685078	66.581017
ostta01g04370	-	1	+	709979	711451	77.358444	57.943810	60.578682
ostta01g04380	-	1	+	711632	712120	190.943756	143.022644	149.526276
ostta01g04390	-	1	-	712181	713315	72.281281	54.140865	56.602798
ostta01g04400	-	1	+	713764	714648	39.839546	29.841024	31.197979
ostta01g04410	-	1	+	714798	715442	66.868996	50.086899	52.364487
ostta01g04420	-	1	-	715517	716317	2734.230225	2048.021240	2141.150391
ostta01g04430	-	1	-	716630	717583	146.149902	109.470695	114.448631
ostta01g04440	-	1	-	717687	718673	473.144196	354.399292	370.514801
ostta01g04450	-	1	+	718735	719367	105.437599	78.975952	82.567200
ostta01g04460	-	1	-	719439	721193	84.984047	63.655617	66.550217
ostta01g04470	-	1	-	721402	723681	29.542982	22.128586	23.134834
ostta01g04480	-	1	+	725063	727000	177.419510	132.892578	138.935562
ostta01g04490	-	1	-	727116	728525	63.314892	47.424767	49.581303
ostta01g04500	-	1	-	728925	729866	42.002125	31.460861	32.891472
ostta01g04510	-	1	+	730201	731100	60.590000	45.383743	47.447464
ostta01g04520	-	1	-	731214	733127	38.914314	29.147997	30.473438
ostta01g04530	-	1	+	733164	733874	152.739807	114.406731	119.609123
ostta01g04540	-	1	+	733905	734144	15.562500	11.656783	12.186849
ostta01g04550	-	1	-	734366	735490	95.259552	71.352280	74.596870
ostta01g04560	-	1	+	735670	740826	154.783417	115.937454	121.209457
ostta01g04570	-	1	-	740901	741899	29.707708	22.251972	23.263830
ostta01g04580	-	1	+	741972	743489	33.733860	25.267681	26.416672
ostta01g04585	-	1	+	743604	744146	303.035706	226.982910	237.304443
ostta01g04590	-	1	-	744168	744863	2.570402	1.925309	2.012858
ostta01g04600	-	1	+	745147	749382	100.279984	75.112740	78.528320
ostta01g04610	-	1	+	749448	752312	33.676785	25.224928	26.371977
ostta01g04620	-	1	-	752386	754380	57.833084	43.318726	45.288551
ostta01g04630	-	1	+	754897	756386	212.269226	158.996063	166.226059
ostta01g04640	-	1	-	756500	757957	0.272977	0.204468	0.213766
ostta01g04650	-	1	-	758081	759658	0.000000	0.000000	0.000000
ostta01g04660	-	1	+	759995	763189	66.623787	49.903229	52.172470
ostta01g04670	-	1	-	763249	763482	135.307693	101.349548	105.958199
ostta01g04680	-	1	+	763562	764785	68.241829	51.115192	53.439545
ostta01g04690	-	1	+	765161	765592	26.152779	19.589220	20.479998
ostta01g04700	-	1	-	765683	767413	39.837666	29.839617	31.196505
ostta01g04710	-	1	-	767522	768826	43.311111	32.441334	33.916527
ostta01g04720	-	1	+	770450	772018	79.248558	59.359562	62.058811
ostta01g04730	-	1	+	772276	772728	146.640182	109.837921	114.832558
ostta01g04740	-	1	+	772910	773896	42.629181	31.930546	33.382515
ostta01g04750	-	1	+	773910	774725	60.039215	44.971184	47.016151
ostta01g04760	-	1	-	774818	775444	64.186600	48.077705	50.263927
ostta01g04770	-	1	+	775458	775805	138.022995	103.383392	108.084518
ostta01g04780	-	1	-	776037	776627	85.983078	64.403923	67.332550
ostta01g04790	-	1	+	777035	780328	91.363998	68.434395	71.546295
ostta01g04800	-	1	-	780423	781136	192.074234	143.869415	150.411545
ostta01g04810	-	1	+	781463	782158	241.066086	180.565781	188.776596
ostta01g04820	-	1	-	782231	783511	25.868853	19.376553	20.257658
ostta01g04830	-	1	+	783660	784364	65.690781	49.204380	51.441837
ostta01g04840	-	1	-	784433	785455	109.334312	81.894707	85.618683
ostta01g04850	-	1	+	785754	787007	127.805420	95.730125	100.083229
ostta01g04860	-	1	-	787036	787582	305.694702	228.974579	239.386658
ostta01g04870	-	1	+	787944	788819	285.190643	213.616425	223.330154
ostta01g04880	-	1	-	789011	789859	65.073029	48.741665	50.958084
ostta01g04890	-	1	+	789957	791153	46.525478	34.848988	36.433670
ostta01g04900	-	1	+	791408	792571	421.712189	315.875183	330.238892
ostta01g04910	-	1	+	793011	794456	1.784924	1.336962	1.397757
ostta01g04920	-	1	+	794692	797074	477.711700	357.820496	374.091583
ostta01g04930	-	1	-	797279	797536	52.577522	39.382153	41.172970
ostta01g04940	-	1	-	797805	798700	507.543304	380.165253	397.452423
ostta01g04950	-	1	-	798865	800147	141.364655	105.886398	110.701347
ostta01g04960	-	1	+	800279	801205	71.588997	53.622322	56.060680
ostta01g04970	-	1	-	801281	802891	150.992554	113.097984	118.240868
ostta01g04980	-	1	+	803088	804905	72.566559	54.354549	56.826199
ostta01g04990	-	1	-	804982	805824	46.864769	35.103127	36.699364
ostta01g05000	-	1	+	806113	807372	50.505554	37.830189	39.550430
ostta01g05005	-	1	+	807636	808580	275.094879	206.054367	215.424240
ostta01g05010	-	1	+	808623	809888	30.834124	23.095690	24.145916
ostta01g05020	-	1	-	809960	812347	1007.194641	754.419250	788.724731
ostta01g05030	-	1	-	812585	816331	39.332531	29.461256	30.800940
ostta01g05040	-	1	+	816722	817633	99.995171	74.899406	78.305283
ostta01g05050	-	1	-	817736	819535	16.978889	12.717702	13.296011
ostta01g05060	-	1	-	819896	820718	195.705887	146.589615	153.255463
ostta01g05070	-	1	-	820947	825656	60.550106	45.353859	47.416225
ostta01g05080	-	1	-	825899	826723	28.392727	21.267010	22.234079
ostta01g05090	-	1	+	826929	828005	122.042709	91.413681	95.570511
ostta01g05100	-	1	+	828134	829185	228.712448	171.312531	179.102585
ostta01g05110	-	1	-	829380	830897	33.832016	25.341202	26.493536
ostta01g05120	-	1	-	830984	831805	129.000000	96.624893	101.018700
ostta01g05130	-	1	+	831843	832724	74.010208	55.435883	57.956703
ostta01g05140	-	1	-	832737	833174	1.753425	1.313368	1.373091
ostta01g05150	-	1	+	833319	833636	104.632072	78.372589	81.936401
ostta01g05155	-	1	-	833671	834717	99.091690	74.222672	77.597778
ostta01g05160	-	1	-	834726	835940	14.639506	10.965433	11.464061
ostta01g05170	-	1	+	836269	837837	71.987251	53.920624	56.372543
ostta01g05180	-	1	-	837931	840075	53.139858	39.803360	41.613331
ostta01g05190	-	1	-	840311	841729	66.656097	49.927429	52.197769
ostta01g05200	-	1	+	841966	843108	221.152237	165.649704	173.182266
ostta01g05210	-	1	-	843193	845246	168.420670	126.152176	131.888657
ostta01g05220	-	1	+	845508	846791	46.908100	35.135586	36.733295
ostta01g05230	-	1	-	846831	848331	110.012291	82.402534	86.149597
ostta01g05240	-	1	+	848695	856656	23.796282	17.824135	18.634647
ostta01g05250	-	1	-	856689	857924	81.584953	61.109596	63.888416
ostta01g05260	-	1	+	858320	860248	293.810272	220.072769	230.080093
ostta01g05270	-	1	-	860530	860745	51.138889	38.304573	40.046387
ostta01g05280	-	1	+	860807	861958	63.717880	47.726616	49.896877
ostta01g05290	-	1	+	862118	863107	266.841736	199.872528	208.961273
ostta01g05300	-	1	-	863167	864087	239.953308	179.732285	187.905212
ostta01g05310	-	1	+	864396	865988	327.448486	245.268814	256.421844
ostta01g05320	-	1	-	866100	866974	180.540146	135.230026	141.379303
ostta01g05330	-	1	+	867034	867417	91.591148	68.604538	71.724182
ostta01g05340	-	1	+	867637	869157	216.777115	162.372604	169.756149
ostta01g05350	-	1	-	869289	870359	150.741364	112.909843	118.044159
ostta01g05360	-	1	+	870711	871212	332.076111	248.735046	260.045685
ostta01g05380	-	1	-	872052	872888	61.725208	46.234047	48.336437
ostta01g05390	-	1	-	873108	873545	399.997711	299.610352	313.234467
ostta01g05400	-	1	-	873768	874629	370.463989	277.488739	290.106903
ostta01g05410	-	1	+	874858	876513	70.060989	52.477798	54.864109
ostta01g05420	-	1	+	876638	878545	56.709644	42.477238	44.408794
ostta01g05430	-	1	-	878555	879820	127.794632	95.722046	100.074783
ostta01g05440	-	1	+	880328	884236	58.572266	43.872398	45.867393
ostta01g05450	-	1	-	884330	885316	140.897675	105.536621	110.335663
ostta01g05460	-	1	+	885486	886748	132.107681	98.952644	103.452293
ostta01g05470	-	1	-	886807	888567	80.219765	60.087029	62.819355
ostta01g05480	-	1	+	888707	888955	154.827316	115.970337	121.243828
ostta01g05490	-	1	-	889096	892068	127.881096	95.786804	100.142494
ostta01g05500	-	1	-	892280	893650	10.873085	8.144269	8.514611
ostta01g05510	-	1	-	893722	895296	234.394287	175.568405	183.551987
ostta01g05520	-	1	-	895547	895978	127.372688	95.405991	99.744370
ostta01g05540	-	1	-	897089	897557	199.305023	149.285477	156.073914
ostta01g05550	-	1	-	897684	899414	113.476601	84.997406	88.862473
ostta01g05560	-	1	+	900059	901135	248.742798	186.315872	194.788177
ostta01g05570	-	1	-	901202	901357	42.528847	31.855391	33.303944
ostta01g05580	-	1	-	901468	903390	138.620911	103.831253	108.552750
ostta01g05590	-	1	-	903599	907360	68.235382	51.110363	53.434494
ostta01g05600	-	1	-	907657	910584	39.093578	29.282272	30.613819
ostta01g05610	-	1	-	910803	912140	167.820633	125.702728	131.418777
ostta01g05620	-	1	+	913122	916586	26.453102	19.814173	20.715178
ostta01g05630	-	1	-	916650	920822	25.521208	19.116156	19.985420
ostta01g05640	-	1	-	921071	922312	108.742348	81.451302	85.155121
ostta01g05650	-	1	+	922555	923416	1124.177979	842.043274	880.333252
ostta01g05660	-	1	+	923676	924395	36.320835	27.205402	28.442509
ostta01g05670	-	1	-	924440	925639	61.873272	46.344952	48.452385
ostta01g05680	-	1	+	925783	927408	29.165436	21.845793	22.839182
ostta01g05690	-	1	-	927577	928872	183.624222	137.540085	143.794418
ostta01g05700	-	1	+	929795	931084	163.162796	122.213867	127.771271
ostta01g05710	-	1	+	931360	932529	78.557266	58.841766	61.517464
ostta01g05720	-	1	-	932625	934042	62.763466	47.011734	49.149483
ostta01g05730	-	1	+	934065	935063	22.817818	17.091236	17.868422
ostta01g05740	-	1	-	935132	936136	77.364182	57.948112	60.583172
ostta01g05750	-	1	-	936407	937003	142.907867	107.042313	111.909828
ostta01g05760	-	1	-	937317	937583	34.022472	25.483860	26.642681
ostta01g05770	-	1	-	937701	939881	49.395229	36.998520	38.680943
ostta01g05780	-	1	-	940183	941787	47.318668	35.443111	37.054810
ostta01g05790	-	1	-	941953	944580	223.016357	167.045990	174.642029
ostta01g05800	-	1	+	945309	945962	90.087158	67.478004	70.546417
ostta01g05810	-	1	-	946031	946888	41.226109	30.879602	32.283783
ostta01g05820	-	1	-	947044	948093	60.459999	45.286366	47.345665
ostta01g05830	-	1	+	948442	949182	53.952766	40.412251	42.249912
ostta01g05840	-	1	+	949294	950637	42.630207	31.931313	33.383320
ostta01g05850	-	1	+	950740	951882	35.370079	26.493258	27.697981
ostta01g05860	-	1	-	951920	953149	27.777235	20.805988	21.752094
ostta01g05870	-	1	+	953306	955963	38.312263	28.697044	30.001978
ostta01g05880	-	1	-	955991	956787	207.422119	155.365433	162.430328
ostta01g05890	-	1	-	956900	957913	50.142014	37.557884	39.265743
ostta01g05900	-	1	+	958031	958981	48.626709	36.422874	38.079121
ostta01g05910	-	1	+	959115	959897	104.358879	78.167953	81.722466
ostta01g05920	-	1	+	960245	961744	318.097992	238.264999	249.099564
ostta01g05930	-	1	+	961836	962852	41.922043	31.400877	32.828762
ostta01g05940	-	1	-	962832	965760	45.363701	33.978783	35.523891
ostta01g05950	-	1	+	965780	966280	153.135727	114.703285	119.919167
ostta01g05960	-	1	-	966417	972113	38.015621	28.474852	29.769678
ostta01g05970	-	1	+	972399	973139	120.922401	90.574532	94.693207
ostta01g05980	-	1	+	973218	973955	122.634132	91.856674	96.033653
ostta01g05990	-	1	-	974122	975705	158.652771	118.835724	124.239510
ostta01g06000	-	1	+	976225	977006	942.434692	705.912048	738.011841
ostta01g06010	-	1	-	977092	979095	208.420654	156.113373	163.212280
ostta01g06020	-	1	+	979585	981591	171.460388	128.429016	134.269028
ostta01g06030	-	1	+	981925	983106	0.084602	0.063369	0.066251
ostta01g06040	-	1	-	983066	985728	0.000000	0.000000	0.000000
ostta01g06050	-	1	+	986210	987778	57.956661	43.411289	45.385323
ostta01g06060	-	1	+	987955	989079	106.486221	79.761398	83.388374
ostta01g06070	-	1	+	989217	990641	38.520702	28.853168	30.165205
ostta01g06080	-	1	-	990685	991878	213.187561	159.683929	166.945206
ostta01g06090	-	1	+	992162	993199	28.523121	21.364679	22.336189
ostta01g06100	-	1	-	993253	994539	109.094795	81.715302	85.431114
ostta01g06110	-	1	-	994907	999088	54.433834	40.772587	42.626629
ostta01g06120	-	1	-	999313	1002843	42.449165	31.795708	33.241547
ostta01g06130	-	1	-	1003049	1004842	1.214604	0.909775	0.951145
ostta01g06140	-	1	+	1004991	1006538	41.152454	30.824432	32.226105
ostta01g06150	-	1	-	1006782	1008359	68.411957	51.242622	53.572769
ostta01g06160	-	1	-	1008748	1010974	54.304401	40.675636	42.525269
ostta01g06170	-	1	-	1011313	1011696	100.049477	74.940086	78.347816
ostta01g06180	-	1	-	1011848	1012421	27.839289	20.852468	21.800688
ostta01g06190	-	1	-	1012566	1013384	135.462753	101.465698	106.079620
ostta01g06200	-	1	+	1013898	1016306	90.610626	67.870094	70.956337
ostta01g06210	-	1	+	1016358	1017176	26.594627	19.920179	20.826006
ostta01g06220	-	1	-	1017231	1020131	68.312309	51.167984	53.494736
ostta01g06230	-	1	+	1020144	1020727	619.369873	463.926727	485.022766
ostta01g06240	-	1	+	1020839	1022190	262.719727	196.785019	205.733368
ostta01g06250	-	1	-	1022241	1023371	24.251989	18.165474	18.991508
ostta01g06260	-	1	-	1023545	1023952	81.264709	60.869720	63.637638
ostta01g06270	-	1	+	1024233	1024985	184.649399	138.307983	144.597214
ostta01g06280	-	1	+	1025089	1026048	50.310417	37.684025	39.397617
ostta01g06290	-	1	+	1026170	1027369	28.254168	21.163225	22.125576
ostta01g06310	-	1	+	1028527	1029618	98.609894	73.861794	77.220490
ostta01g06320	-	1	-	1029676	1035240	19.880682	14.891232	15.568377
ostta01g06330	-	1	+	1035595	1038822	56.188663	42.087006	44.000820
ostta01g06340	-	1	-	1039165	1039476	287.409821	215.278656	225.067963
ostta01g06350	-	1	+	1039793	1040104	165.814560	124.200119	129.847839
ostta01g06360	-	1	+	1040384	1042056	0.363084	0.271961	0.284328
ostta01g06370	-	1	+	1042142	1043080	426.681580	319.597382	334.130371
ostta01g06380	-	1	-	1043165	1044979	40.891460	30.628941	32.021721
ostta01g06390	-	1	-	1045418	1047121	180.520538	135.215332	141.363953
ostta01g06400	-	1	+	1047648	1048888	213.147797	159.654144	166.914047
ostta01g06410	-	1	-	1049113	1050369	90.326172	67.657036	70.733582
ostta01g06420	-	1	+	1050606	1052258	73.630974	55.151825	57.659733
ostta01g06430	-	1	-	1052308	1053336	65.721092	49.227085	51.465576
ostta01g06440	-	1	-	1053528	1054964	56.347252	42.205795	44.125008
ostta01g06450	-	1	+	1055045	1056658	41.998760	31.458342	32.888840
ostta01g06460	-	1	-	1056744	1057448	84.228371	63.089600	65.958450
ostta01g06465	-	1	+	1057483	1058277	34.285534	25.680901	26.848680
ostta01g06470	-	1	+	1058606	1060246	25.313223	18.960369	19.822548
ostta01g06490	-	1	+	1061229	1063280	401.554596	300.776520	314.453674
ostta01g06500	-	1	-	1063510	1064583	35.922718	26.907202	28.130747
ostta01g06510	-	1	-	1064823	1065755	65.550911	49.099613	51.332310
ostta01g06520	-	1	+	1065918	1066910	2.911380	2.180712	2.279875
ostta01g06530	-	1	-	1067006	1068025	95.010788	71.165955	74.402061
ostta01g06540	-	1	+	1068327	1069613	103.361305	77.420746	80.941277
ostta01g06545	-	1	+	1069805	1070480	210.917770	157.983780	165.167740
ostta01g06550	-	1	-	1070668	1071114	81.342285	60.927830	63.698387
ostta01g06555	-	1	-	1071274	1072020	43.825489	32.826614	34.319332
ostta01g06560	-	1	-	1072079	1073821	37.079174	27.773422	29.036358
ostta01g06570	-	1	+	1073990	1074724	76.167343	57.051640	59.645939
ostta01g06580	-	1	-	1074815	1075975	159.096466	119.168068	124.586960
ostta01g06590	-	1	-	1076528	1077223	77.186783	57.815235	60.444252
ostta01g06600	-	1	+	1077319	1078296	42.721882	31.999981	33.455105
ostta01g06610	-	1	-	1078419	1079394	1374.633667	1029.642212	1076.462891
ostta01g06620	-	1	+	1079871	1080470	95.968330	71.883179	75.151901
ostta01g06630	-	1	-	1080516	1081508	149.004028	111.608521	116.683670
ostta01g06640	-	1	+	1082113	1087620	58.979301	44.177280	46.186142
ostta01g06650	-	1	-	1087715	1088845	14.890363	11.153332	11.660504
ostta01g06660	-	1	-	1088951	1089877	137.258896	102.811058	107.486160
ostta01g06670	-	1	+	1090457	1092307	55.590492	41.638962	43.532398
ostta01g06680	-	1	+	1092397	1094430	72.631271	54.403019	56.876873
ostta02g00020	-	2	-	3057	4973	97.333336	72.905609	76.220833
ostta02g00030	-	2	-	5504	6553	60.732380	45.490387	47.558960
ostta02g00035	-	2	+	6854	8185	150.196457	112.501686	117.617455
ostta02g00037	-	2	-	8229	9911	57.265633	42.893688	44.844185
ostta02g00040	-	2	-	10137	11432	108.271606	81.098709	84.786491
ostta02g00050	-	2	+	14378	17527	122.375305	91.662804	95.830963
ostta02g00080	-	2	+	17901	18761	28.758421	21.540926	22.520451
ostta02g00085	-	2	+	19205	19666	35.134525	26.316822	27.513519
ostta02g00087	-	2	-	19764	20297	54.274345	40.653126	42.501732
ostta02g00093	-	2	+	20688	21146	559.776978	419.289886	438.356140
ostta02g00100	-	2	-	21335	22094	2510.360596	1880.336060	1965.839966
ostta02g00110	-	2	+	23069	24059	435.827545	326.447998	341.292511
ostta02g00130	-	2	+	25300	26846	369.334106	276.642395	289.222107
ostta02g00150	-	2	-	26960	28121	209.547424	156.957352	164.094635
ostta02g00160	-	2	-	30549	47679	21.600941	16.179756	16.915495
ostta02g00170	-	2	-	47792	50578	13.414923	10.048182	10.505101
ostta02g00180	-	2	-	50934	53357	9.565923	7.165165	7.490985
ostta02g00190	-	2	-	54522	55388	210.449829	157.633286	164.801300
ostta02g00195	-	2	-	55647	58604	191.110550	143.147568	149.656891
ostta02g00200	-	2	+	59474	60352	333.296387	249.649078	261.001282
ostta02g00210	-	2	-	60510	61511	82.392212	61.714256	64.520569
ostta02g00220	-	2	-	62069	62530	208.339081	156.052261	163.148407
ostta02g00230	-	2	-	62644	63157	119.807892	89.739731	93.820442
ostta02g00240	-	2	+	63738	64555	329.759491	246.999832	258.231598
